,target_return,exp_market_change,rates,Net_Profit,Non_current_liabilities,Debt_M,Debt_Per_Capita,CPI_perc,GDP_Mill_dollars,GDP_Growth_perc,Unemployment_alt
181,0.11570502931194082,0.006853623812204086,5.37,78.9,4013.2,162398,3104.0,6.34,396.332,2.2,25.0
182,0.07911212293682413,0.03942228009944359,5.04,155.9,4250.7,161760,3046.0,5.858,366.802,2.5,24.6
183,-0.0018835616438356293,0.033801987819511416,6.01,588.3,4330.8,164828,3057.0,5.88,351.116,1.7,25.1
184,-0.07558139534883722,0.0034725059236865767,7.08,6975.0,6609.0,130020,2557.0,5.468,375.304,3.0,24.7
185,0.04746666666666677,-0.012514711651628093,6.48,6489.0,6006.0,130020,2557.0,5.468,375.304,3.0,24.7
186,-0.03148751357220414,0.04863612052059192,5.53,14323.0,6129.0,159429,3091.0,3.571,416.879,3.3,24.7
187,-0.0670750741376619,-0.03288031565103025,5.49,9052.0,7536.0,159429,3091.0,3.571,416.879,3.3,24.7
188,-0.0800151824606431,0.05004462140454452,5.5,17042.0,5843.0,162398,3104.0,6.34,396.332,2.2,25.0
189,-0.13315696649029984,-0.0007652636832473798,5.37,7401.0,6900.0,162398,3104.0,6.34,396.332,2.2,25.0
190,0.003114021079527296,-0.014849384811200678,7.35,2974.0,15291.0,152509,2742.0,6.943,294.9,0.3,24.9
191,0.0003125976867770497,0.04083060387318345,4.93,1496.0,2445.0,162398,3104.0,6.34,396.332,2.2,25.0
192,-0.07332998493219489,0.054773164267525855,5.07,1761.0,2150.0,161760,3046.0,5.858,366.802,2.5,24.6
193,0.002790048825854541,-0.018139756118654333,5.84,2774.0,2909.0,164828,3057.0,5.88,351.116,1.7,25.1
194,0.024435590969455585,0.04260559576536675,5.73,884.0,4387.0,156650,2861.0,4.079,317.568,1.3,25.0
195,-0.08668978394238469,0.04784797496485101,6.33,2010.0,5873.0,156650,2861.0,4.079,317.568,1.3,25.0
196,0.006849315068493178,0.06884569946026084,7.16,1078.0,6708.0,152509,2742.0,6.943,294.9,0.3,24.9
197,-0.0491573033707865,-0.022207549246175854,7.48,1616.0,6111.0,152509,2742.0,6.943,294.9,0.3,24.9
198,-0.021156875984695067,-0.03780891923184413,7.08,95.0,2006.0,130020,2557.0,5.468,375.304,3.0,24.7
199,0.08217841108725367,0.02073070607553366,6.42,103.0,2107.0,130020,2557.0,5.468,375.304,3.0,24.7
200,0.06137801333561299,0.06897687353629976,5.53,239.0,1674.0,159429,3091.0,3.571,416.879,3.3,24.7
201,-0.1082715862694692,-0.0394536652835408,5.49,212.0,1336.0,159429,3091.0,3.571,416.879,3.3,24.7
202,-0.04947504674241332,0.07033198665027228,5.5,224.0,1304.0,162398,3104.0,6.34,396.332,2.2,25.0
203,0.2711658101163106,0.03897836017471908,5.05,153.0,1602.0,162398,3104.0,6.34,396.332,2.2,25.0
204,0.13515151515151524,0.05501501501501502,5.04,244.0,2295.0,161760,3046.0,5.858,366.802,2.5,24.6
205,0.03239764784200605,0.021225093574198176,6.01,235.0,1875.0,164828,3057.0,5.88,351.116,1.7,25.1
206,0.13857142857142854,0.01009921647836992,5.88,519.0,2131.0,156650,2861.0,4.079,317.568,1.3,25.0
207,0.032411422697632634,-0.03516071985852491,6.16,328.0,2057.0,156650,2861.0,4.079,317.568,1.3,25.0
208,0.08157089066403911,-0.049372820035096084,6.93,647.0,1829.0,152509,2742.0,6.943,294.9,0.3,24.9
209,-0.06566910148216443,0.0014515703351807865,7.3,363.0,1681.0,152509,2742.0,6.943,294.9,0.3,24.9
210,-0.12207792207792212,0.011916743830266918,6.95,14650.0,28426.0,130020,2557.0,5.468,375.304,3.0,24.7
211,0.10145530145530146,-0.008942311691552634,6.42,8094.0,32590.0,130020,2557.0,5.468,375.304,3.0,24.7
212,0.09538026398491506,-0.0270857423175304,5.5,14300.0,33995.0,159429,3091.0,3.571,416.879,3.3,24.7
213,0.0227853812603398,-0.10324401547092234,5.49,10607.0,34710.0,159429,3091.0,3.571,416.879,3.3,24.7
214,-0.033812949640287804,0.038257798705120666,5.54,20754.0,33392.0,162398,3104.0,6.34,396.332,2.2,25.0
215,0.07320261437908493,0.03897836017471908,5.05,9450.0,35021.0,162398,3104.0,6.34,396.332,2.2,25.0
216,-0.054559936280366365,0.04867565055762082,5.05,20704.0,33307.0,161760,3046.0,5.858,366.802,2.5,24.6
217,0.011579860225475748,0.04071218896600917,5.09,12537.0,43950.0,161760,3046.0,5.858,366.802,2.5,24.6
218,0.13810299708685125,0.0809391643537619,5.73,26289.0,49066.0,164828,3057.0,5.88,351.116,1.7,25.1
219,0.0559931138368841,0.021225093574198176,6.01,13390.0,51947.0,164828,3057.0,5.88,351.116,1.7,25.1
220,-0.24374580657529,-0.017693601644757338,6.16,11900.0,51495.0,156650,2861.0,4.079,317.568,1.3,25.0
221,-0.11572406975923175,0.03898745620974122,7.04,20204.0,72510.0,152509,2742.0,6.943,294.9,0.3,24.9
222,-0.1036049915267293,0.0014515703351807865,7.3,-5489.0,84000.0,152509,2742.0,6.943,294.9,0.3,24.9
223,0.09530864197530864,-0.02828504179855532,7.08,4826.0,56364.0,130020,2557.0,5.468,375.304,3.0,24.7
224,0.006120887528691554,0.07614532639704648,6.42,2150.0,64857.0,130020,2557.0,5.468,375.304,3.0,24.7
225,0.0031656953737679854,-0.056802897051215724,5.49,2764.0,66173.0,159429,3091.0,3.571,416.879,3.3,24.7
226,-0.003202416918429041,0.034035766398588345,5.54,6879.0,74287.0,162398,3104.0,6.34,396.332,2.2,25.0
227,-0.0015821921545092765,0.020434652377941225,5.05,3497.0,78221.0,162398,3104.0,6.34,396.332,2.2,25.0
228,0.19755679619700395,0.012658227848101266,5.09,3910.0,75706.0,161760,3046.0,5.858,366.802,2.5,24.6
229,-0.009089371776443757,0.035366872051820264,6.01,4598.0,85051.0,164828,3057.0,5.88,351.116,1.7,25.1
230,-0.11186035758323054,-0.017693601644757338,6.16,5328.0,103555.0,156650,2861.0,4.079,317.568,1.3,25.0
231,-0.04598490048043924,0.005486084889945139,7.04,10721.0,121124.0,152509,2742.0,6.943,294.9,0.3,24.9
232,0.30000000000000004,-0.13097385031559966,6.48,3257.0,10892.0,130020,2557.0,5.468,375.304,3.0,24.7
233,0.09710571634909182,0.11571527523122682,5.59,3450.0,14493.0,130020,2557.0,5.468,375.304,3.0,24.7
234,-0.03366576819407008,-0.04024661757150197,5.46,5260.0,14951.0,159429,3091.0,3.571,416.879,3.3,24.7
235,0.12529161520515994,0.07762255710776225,5.49,1869.0,17467.0,159429,3091.0,3.571,416.879,3.3,24.7
236,0.09305555555555543,-0.004897192499916144,5.58,2894.0,17845.0,162398,3104.0,6.34,396.332,2.2,25.0
237,0.08990689013035391,0.07983656527660678,4.93,4150.0,23312.0,162398,3104.0,6.34,396.332,2.2,25.0
238,0.3344332855093257,-0.031670780969479354,5.12,6047.0,29192.0,161760,3046.0,5.858,366.802,2.5,24.6
239,0.3504721930745016,0.0364741641337386,5.07,3112.0,36223.0,161760,3046.0,5.858,366.802,2.5,24.6
240,0.014610389610389518,0.06305411895086813,5.79,5751.0,36549.0,164828,3057.0,5.88,351.116,1.7,25.1
241,0.16661564938201054,-0.026237613027733808,5.84,8937.0,42052.0,164828,3057.0,5.88,351.116,1.7,25.1
242,-0.09403166226912928,-0.003254941691276325,5.76,14023.0,46767.0,156650,2861.0,4.079,317.568,1.3,25.0
243,0.09490069284064664,-0.022182050191407912,7.2,994.0,4023.0,152509,2742.0,6.943,294.9,0.3,24.9
244,-0.11189801699716716,0.004646913972515689,6.95,-340.0,108960.0,130020,2557.0,5.468,375.304,3.0,24.7
245,-0.07751441383728375,0.016049208144796382,5.5,-282.0,128842.0,159429,3091.0,3.571,416.879,3.3,24.7
246,0.1016346837242359,-0.01361618154908732,5.56,865.0,473.0,162398,3104.0,6.34,396.332,2.2,25.0
247,0.04887218045112785,0.05847152815354744,4.93,290.0,496.0,162398,3104.0,6.34,396.332,2.2,25.0
248,0.03155080213903738,-0.014947518821783813,5.03,375.0,471.0,161760,3046.0,5.858,366.802,2.5,24.6
249,-0.0064356435643564405,0.04902473461276996,5.07,1.0,453.0,161760,3046.0,5.858,366.802,2.5,24.6
250,-0.0223107569721116,0.04591228767027267,5.74,92.0,0.0,164828,3057.0,5.88,351.116,1.7,25.1
251,-0.0033847311019180593,-0.021171014995232728,5.84,457.0,0.0,164828,3057.0,5.88,351.116,1.7,25.1
252,0.05809926894959605,-0.005245241816352309,5.73,992.0,0.0,156650,2861.0,4.079,317.568,1.3,25.0
253,0.06339869281045751,0.04622737083204863,6.33,38.0,0.0,156650,2861.0,4.079,317.568,1.3,25.0
254,-0.09445277361319336,0.06337132684438074,7.16,175.0,1.0,152509,2742.0,6.943,294.9,0.3,24.9
255,0.052398523985239816,-0.037209707638011416,7.48,321.0,0.0,152509,2742.0,6.943,294.9,0.3,24.9
256,0.06673877771768533,-0.03227670145976967,6.54,3060.0,1517.0,130020,2557.0,5.468,375.304,3.0,24.7
257,0.06217767831079104,-0.04269058922088802,5.46,9715.0,1482.0,159429,3091.0,3.571,416.879,3.3,24.7
258,0.017543859649122858,0.007351891506067094,5.49,10841.0,1481.0,159429,3091.0,3.571,416.879,3.3,24.7
259,0.06453804347826098,0.1049651717393542,4.94,9284.0,981.0,162398,3104.0,6.34,396.332,2.2,25.0
260,0.05521716855467629,0.024462035264195697,5.05,1891.0,1027.0,161760,3046.0,5.858,366.802,2.5,24.6
261,-0.0454773869346734,0.15282555282555282,5.06,4438.0,7701.0,161760,3046.0,5.858,366.802,2.5,24.6
262,0.14660541092394075,0.03912688395575024,5.73,3860.0,7939.0,164828,3057.0,5.88,351.116,1.7,25.1
263,-0.04414835853312171,0.0011963543819198225,6.0,6917.0,2199.0,164828,3057.0,5.88,351.116,1.7,25.1
264,-0.0905808119203284,0.06491385457640375,5.8,4310.0,2236.0,156650,2861.0,4.079,317.568,1.3,25.0
265,-0.05014350143501434,-0.02980076660629291,6.24,8715.0,5404.0,156650,2861.0,4.079,317.568,1.3,25.0
266,-0.019355109580989183,0.03734198456203155,7.04,3342.0,5589.0,152509,2742.0,6.943,294.9,0.3,24.9
267,-0.061288719562696665,-0.013015327695560257,7.29,5386.0,20838.0,152509,2742.0,6.943,294.9,0.3,24.9
268,-0.02083333333333337,0.011916743830266918,6.95,1690.0,4090.0,130020,2557.0,5.468,375.304,3.0,24.7
269,0.027664399092970585,0.038148463127202034,6.08,3607.0,4184.0,130020,2557.0,5.468,375.304,3.0,24.7
270,0.02442868400315201,-0.0270857423175304,5.5,3551.0,7035.0,159429,3091.0,3.571,416.879,3.3,24.7
271,-0.004095309009679804,0.0211485870556062,5.49,11468.0,0.0,159429,3091.0,3.571,416.879,3.3,24.7
272,0.09689798528941472,0.021877567789646668,5.54,2059.0,0.0,162398,3104.0,6.34,396.332,2.2,25.0
273,0.16642958748221906,0.054120100355152974,4.94,4490.0,11.0,162398,3104.0,6.34,396.332,2.2,25.0
274,-0.09075384240058547,0.054443601563867655,5.05,2390.0,6.0,161760,3046.0,5.858,366.802,2.5,24.6
275,0.029379279876297737,0.09516890664729384,5.06,4969.0,13.0,161760,3046.0,5.858,366.802,2.5,24.6
276,0.09690164275317104,0.0809391643537619,5.73,3039.0,25.0,164828,3057.0,5.88,351.116,1.7,25.1
277,0.06969906606710485,-0.010371744005520095,6.0,6337.0,28.0,164828,3057.0,5.88,351.116,1.7,25.1
278,-0.019824561403508745,0.05037013196009012,7.04,3498.0,38.0,152509,2742.0,6.943,294.9,0.3,24.9
279,-0.03734143291048775,0.01688801442859485,6.95,8180.0,121491.0,130020,2557.0,5.468,375.304,3.0,24.7
280,-0.019076117449036808,-0.012068197464868586,6.42,5897.0,208320.0,130020,2557.0,5.468,375.304,3.0,24.7
281,0.002530364372469673,0.030658122986511837,5.5,7938.0,67988.0,159429,3091.0,3.571,416.879,3.3,24.7
282,0.017566137566137563,-0.08680167597765362,5.49,6580.0,223217.0,159429,3091.0,3.571,416.879,3.3,24.7
283,0.07851239669421495,0.038257798705120666,5.54,9510.0,66469.0,162398,3104.0,6.34,396.332,2.2,25.0
284,-0.0444444444444444,0.07016283524904214,5.05,7166.0,274119.0,162398,3104.0,6.34,396.332,2.2,25.0
285,-0.04493117479006148,0.054443601563867655,5.05,11924.0,93567.0,161760,3046.0,5.858,366.802,2.5,24.6
286,0.09267222465993853,0.04071218896600917,5.09,8066.0,272370.0,161760,3046.0,5.858,366.802,2.5,24.6
287,0.15078426736029016,0.0809391643537619,5.73,10537.0,129086.0,164828,3057.0,5.88,351.116,1.7,25.1
288,-0.05573304934327295,0.02366177061475959,6.01,8239.0,437690.0,164828,3057.0,5.88,351.116,1.7,25.1
289,-0.0016564729867482027,0.06813221787760299,5.8,11674.0,159789.0,156650,2861.0,4.079,317.568,1.3,25.0
290,-0.08580708022085093,-0.060376496959382325,6.16,13229.0,428540.0,156650,2861.0,4.079,317.568,1.3,25.0
291,0.040575916230366486,0.03898745620974122,7.04,12478.0,1040757.0,152509,2742.0,6.943,294.9,0.3,24.9
292,0.041228439209087135,-0.03933712401445814,7.3,10812.0,1633716.0,152509,2742.0,6.943,294.9,0.3,24.9
293,-0.009676997515365549,-0.02206031167779801,7.08,1060.0,926.0,130020,2557.0,5.468,375.304,3.0,24.7
294,0.016330749354005247,0.06897687353629976,5.53,993.0,951.0,159429,3091.0,3.571,416.879,3.3,24.7
295,-0.00371747211895912,0.09280235142304108,5.5,1721.0,1041.0,162398,3104.0,6.34,396.332,2.2,25.0
296,0.12676056338028174,0.0759290828503239,5.05,3264.0,5040.0,162398,3104.0,6.34,396.332,2.2,25.0
297,-0.00939130434782609,0.07438457208875196,5.04,1697.0,4842.0,161760,3046.0,5.858,366.802,2.5,24.6
298,0.06672782874617744,0.01848103962505326,5.09,4135.0,4852.0,161760,3046.0,5.858,366.802,2.5,24.6
299,0.17405536184444606,0.05062757354765094,5.56,1927.0,5022.0,164828,3057.0,5.88,351.116,1.7,25.1
300,0.1642611683848798,0.02226258777662096,6.01,3859.0,5531.0,164828,3057.0,5.88,351.116,1.7,25.1
301,-0.03727810650887575,0.04863384327610395,5.88,1989.0,5455.0,156650,2861.0,4.079,317.568,1.3,25.0
302,-0.1295475819032761,-0.055497774264675295,6.16,3737.0,5660.0,156650,2861.0,4.079,317.568,1.3,25.0
303,0.07515063232470376,-0.07615290611667345,6.93,2926.0,5756.0,152509,2742.0,6.943,294.9,0.3,24.9
304,-0.07721754898504007,-0.05008948223726164,7.3,4262.0,1494.0,152509,2742.0,6.943,294.9,0.3,24.9
305,-0.09381237524950103,0.011916743830266918,6.95,4397.0,216889.0,130020,2557.0,5.468,375.304,3.0,24.7
306,0.11874999999999993,0.006150608991219196,6.08,1986.0,215717.0,130020,2557.0,5.468,375.304,3.0,24.7
307,0.01764926774314679,-0.0270857423175304,5.5,5523.0,232706.0,159429,3091.0,3.571,416.879,3.3,24.7
308,0.0618260244428468,-0.0083008517395698,5.49,2274.0,237346.0,159429,3091.0,3.571,416.879,3.3,24.7
309,0.09427932246724202,0.038257798705120666,5.54,5166.0,247793.0,162398,3104.0,6.34,396.332,2.2,25.0
310,0.08603292618162506,0.04655809771205915,4.94,2402.0,259363.0,162398,3104.0,6.34,396.332,2.2,25.0
311,0.006680584551148172,0.054443601563867655,5.05,5655.0,291060.0,161760,3046.0,5.858,366.802,2.5,24.6
312,0.09840255591054303,0.08012965050732808,5.06,3508.0,296482.0,161760,3046.0,5.858,366.802,2.5,24.6
313,0.18232255595944147,0.0809391643537619,5.73,8131.0,325144.0,164828,3057.0,5.88,351.116,1.7,25.1
314,0.06410815525512438,0.020411731281961627,6.0,4539.0,376737.0,164828,3057.0,5.88,351.116,1.7,25.1
315,-0.07129120879120876,0.06813221787760299,5.8,8729.0,400973.0,156650,2861.0,4.079,317.568,1.3,25.0
316,0.02426314932421425,-0.015725833094729424,6.24,5096.0,407187.0,156650,2861.0,4.079,317.568,1.3,25.0
317,0.0620364126770061,0.044512013900002284,7.04,9391.0,425839.0,152509,2742.0,6.943,294.9,0.3,24.9
318,-0.050959324635456604,0.020089725352883246,7.29,2372.0,431275.0,152509,2742.0,6.943,294.9,0.3,24.9
319,-0.040183112919633716,0.028274668205424118,6.95,144.2971113,1532.25438,130020,2557.0,5.468,375.304,3.0,24.7
320,0.1479700854700854,0.008903886810863555,6.08,323.5947253,1654.344906,130020,2557.0,5.468,375.304,3.0,24.7
321,-0.013738551207327254,0.013781892713265955,5.5,152.4303874,1747.283577,159429,3091.0,3.571,416.879,3.3,24.7
322,0.07363636363636372,-0.025268048606147248,5.49,469.35399860000007,3239.419887,159429,3091.0,3.571,416.879,3.3,24.7
323,-0.02940067847719563,0.03268425967557846,5.54,265.6565564,3584.855657,162398,3104.0,6.34,396.332,2.2,25.0
324,0.04688700999231354,0.02905577103116223,4.94,516.7828781000002,4079.340565,162398,3104.0,6.34,396.332,2.2,25.0
325,-0.026100506427736647,0.0511258821117976,5.05,296.179188,4551.161962,161760,3046.0,5.858,366.802,2.5,24.6
326,0.23311546840958602,0.06912480409139651,5.06,667.1114076,5323.549033,161760,3046.0,5.858,366.802,2.5,24.6
327,0.0641545893719806,0.06912706521468265,5.73,421.37680830000005,5783.124823,164828,3057.0,5.88,351.116,1.7,25.1
328,0.12124667426833913,0.004265278446126252,6.0,922.0759045,6334.542663,164828,3057.0,5.88,351.116,1.7,25.1
329,0.12658610271903314,0.0633263426643567,5.8,451.9908249,5393.458653,156650,2861.0,4.079,317.568,1.3,25.0
330,0.01740622701642569,-0.030486202365308808,6.24,1223.0071189999999,6838.348854000003,156650,2861.0,4.079,317.568,1.3,25.0
331,0.0873614713510964,0.007212080234392608,7.04,635.0,5884.0,152509,2742.0,6.943,294.9,0.3,24.9
332,-0.2308595584781588,0.020089725352883246,7.29,1168.0,7050.0,152509,2742.0,6.943,294.9,0.3,24.9
333,0.14968901174844507,-0.0050323508267433505,6.08,2100.0,4742.0,130020,2557.0,5.468,375.304,3.0,24.7
334,-0.02259887005649719,0.002400662251655629,6.58,1046.3,954.9,130020,2557.0,5.468,375.304,3.0,24.7
335,-0.028279569892473155,0.15554169265959658,5.65,2192.3,878.0,130020,2557.0,5.468,375.304,3.0,24.7
336,0.11435632442147825,0.009075667006852313,5.49,2584.0,1214.0,159429,3091.0,3.571,416.879,3.3,24.7
337,0.04245069998494655,-0.02669990487748877,5.56,1208.3,1094.6,162398,3104.0,6.34,396.332,2.2,25.0
338,-0.0010391409767924742,0.06682852429420738,4.99,2769.3,935.8,162398,3104.0,6.34,396.332,2.2,25.0
339,0.03767123287671237,0.0639628675742224,5.03,1311.0,2511.0,161760,3046.0,5.858,366.802,2.5,24.6
340,-0.15196046128500829,0.05235289537207674,5.07,2569.2,2284.1,161760,3046.0,5.858,366.802,2.5,24.6
341,0.02429731626616749,0.05392179927539641,5.74,631.9,2048.6,164828,3057.0,5.88,351.116,1.7,25.1
342,-0.07653467977677386,-0.0378825404346047,5.84,2020.2,1532.9,164828,3057.0,5.88,351.116,1.7,25.1
343,-0.02707556760420193,0.030719863086961167,5.73,1339.4,1313.3,156650,2861.0,4.079,317.568,1.3,25.0
344,-0.1322128851540616,0.08444424013974441,6.33,1727.1,2059.2,156650,2861.0,4.079,317.568,1.3,25.0
345,0.15713268454782825,0.09788586943909401,7.16,1703.3,2033.0,152509,2742.0,6.943,294.9,0.3,24.9
346,0.04261528011873916,-0.04367502490147677,7.48,3305.6,1988.8,152509,2742.0,6.943,294.9,0.3,24.9
347,0.1351351351351351,-0.008264462809917356,6.58,4196.0,11590.0,130020,2557.0,5.468,375.304,3.0,24.7
348,0.16737739872068236,0.0034725059236865767,7.08,661.0,1339.9,130020,2557.0,5.468,375.304,3.0,24.7
349,0.16784765279007965,-0.02753534111862324,6.42,1264.0,1362.0,130020,2557.0,5.468,375.304,3.0,24.7
350,0.13462330177027582,0.06273168976066222,5.53,765.0,1300.0,159429,3091.0,3.571,416.879,3.3,24.7
351,0.2306748466257669,-0.10564781773263794,5.49,1632.0,1460.0,159429,3091.0,3.571,416.879,3.3,24.7
352,0.17505995203836933,0.07658268503318821,5.5,1014.0,919.0,162398,3104.0,6.34,396.332,2.2,25.0
353,0.20875242632786306,0.08020747458092882,5.05,1996.0,1177.0,162398,3104.0,6.34,396.332,2.2,25.0
354,0.2270756383491248,0.09064652967899156,5.04,1229.0,1845.0,161760,3046.0,5.858,366.802,2.5,24.6
355,0.14606560025852322,0.05684445063361649,5.09,2554.0,1908.0,161760,3046.0,5.858,366.802,2.5,24.6
356,0.2988423864648264,0.02902452881456414,5.56,1456.0,1869.0,164828,3057.0,5.88,351.116,1.7,25.1
357,0.07505313496280562,0.01633051543189332,6.01,2769.0,1918.0,164828,3057.0,5.88,351.116,1.7,25.1
358,0.12893043583829056,0.012971828189459286,5.88,1670.0,1815.0,156650,2861.0,4.079,317.568,1.3,25.0
359,0.05072389362357521,-0.0635989927469169,6.16,3307.0,1815.0,156650,2861.0,4.079,317.568,1.3,25.0
360,-0.029370779290384782,-0.07181405749424842,6.93,2420.0,18738.0,152509,2742.0,6.943,294.9,0.3,24.9
361,-0.1919298245614035,-0.026200058084055927,7.3,4358.0,18559.0,152509,2742.0,6.943,294.9,0.3,24.9
